Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	142.4
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231006:2310,0.0,0.0,0.0,10.64,2.28,0.0
20231007:0010,0.0,0.0,0.0,10.29,2.28,0.0
20231007:0110,0.0,0.0,0.0,9.99,2.28,0.0
20231007:0210,0.0,0.0,0.0,9.67,2.28,0.0
20231007:0310,0.0,0.0,0.0,9.43,2.28,0.0
20231007:0410,0.0,0.0,0.0,9.24,2.34,0.0
20231007:0510,0.0,0.0,0.0,9.1,2.34,0.0
20231007:0610,14496.32,150.15,7.24,9.14,2.21,0.0
20231007:0710,27134.32,237.78,16.19,10.34,2.14,0.0
20231007:0810,42711.46,362.97,24.06,12.54,2.9,0.0
20231007:0910,28058.5,247.17,30.26,14.48,3.45,0.0
20231007:1010,10506.27,105.0,34.12,16.13,3.86,0.0
20231007:1110,20128.24,185.3,35.08,17.18,4.21,0.0
20231007:1210,14638.72,140.0,33.0,17.2,4.0,0.0
20231007:1310,23278.13,211.47,28.19,18.12,4.28,0.0
20231007:1410,5678.91,64.33,21.29,18.55,4.14,0.0
20231007:1510,8440.05,88.75,12.96,18.51,3.79,0.0
20231007:1610,1300.11,24.21,3.74,17.76,3.31,0.0
20231007:1710,0.0,0.0,0.0,16.66,3.52,0.0
20231007:1810,0.0,0.0,0.0,16.15,3.86,0.0
20231007:1910,0.0,0.0,0.0,15.23,3.86,0.0
20231007:2010,0.0,0.0,0.0,14.96,3.86,0.0
20231007:2110,0.0,0.0,0.0,14.6,3.72,0.0
20231007:2210,0.0,0.0,0.0,14.35,3.79,0.0
20231007:2310,0.0,0.0,0.0,14.25,3.86,0.0
20231008:0010,0.0,0.0,0.0,14.1,3.86,0.0
20231008:0110,0.0,0.0,0.0,13.98,3.86,0.0
20231008:0210,0.0,0.0,0.0,13.75,3.79,0.0
20231008:0310,0.0,0.0,0.0,13.6,3.72,0.0
20231008:0410,0.0,0.0,0.0,13.34,3.66,0.0
20231008:0510,0.0,0.0,0.0,13.19,3.45,0.0
20231008:0610,3444.66,44.1,6.98,13.15,3.31,0.0
20231008:0710,7222.53,76.67,15.91,14.41,2.9,0.0
20231008:0810,8639.41,88.92,23.76,15.12,3.45,0.0
20231008:0910,6527.62,70.95,29.92,15.44,3.59,0.0
20231008:1010,16927.09,157.98,33.75,15.4,3.1,0.0
20231008:1110,25553.68,228.38,34.7,15.42,3.24,0.0
20231008:1210,3555.73,44.46,32.61,15.07,2.69,0.0
20231008:1310,7307.97,77.57,27.81,14.8,2.21,0.0
20231008:1410,6546.13,70.95,20.93,14.5,1.72,0.0
20231008:1510,14946.3,143.29,12.61,14.33,1.31,0.0
20231008:1610,744.75,17.02,3.4,14.07,0.9,0.0
20231008:1710,0.0,0.0,0.0,13.8,0.69,0.0
20231008:1810,0.0,0.0,0.0,13.5,0.69,0.0
20231008:1910,0.0,0.0,0.0,13.15,0.83,0.0
20231008:2010,0.0,0.0,0.0,12.78,0.9,0.0
20231008:2110,0.0,0.0,0.0,12.23,1.24,0.0
20231008:2210,0.0,0.0,0.0,11.47,1.52,0.0
20231008:2310,0.0,0.0,0.0,11.39,1.72,0.0
20231009:0010,0.0,0.0,0.0,11.34,1.79,0.0
20231009:0110,0.0,0.0,0.0,11.27,1.93,0.0
20231009:0210,0.0,0.0,0.0,11.25,2.07,0.0
20231009:0310,0.0,0.0,0.0,11.3,2.28,0.0
20231009:0410,0.0,0.0,0.0,11.6,2.48,0.0
20231009:0510,0.0,0.0,0.0,11.94,2.69,0.0
20231009:0610,8343.22,92.38,6.73,12.27,2.97,0.0
20231009:0710,23706.75,212.03,15.64,12.85,2.69,0.0
20231009:0810,38970.61,336.11,23.45,14.65,2.62,0.0
20231009:0910,8590.99,88.92,29.59,16.22,3.24,0.0
20231009:1010,7464.61,79.46,33.39,16.77,3.31,0.0
20231009:1110,7114.3,76.62,34.31,17.43,3.72,0.0
20231009:1210,5835.55,65.27,32.22,16.62,2.62,0.0
20231009:1310,12911.41,125.82,27.44,17.12,2.55,0.0
20231009:1410,23100.13,210.0,20.57,17.8,2.9,0.0
20231009:1510,2033.47,30.27,12.26,18.0,2.76,0.0
20231009:1610,99.68,7.57,3.06,17.79,3.03,0.0
20231009:1710,0.0,0.0,0.0,17.42,3.17,0.0
20231009:1810,0.0,0.0,0.0,17.19,3.38,0.0
20231009:1910,0.0,0.0,0.0,15.47,2.69,0.0
20231009:2010,0.0,0.0,0.0,14.96,2.41,0.0
20231009:2110,0.0,0.0,0.0,14.42,2.28,0.0
20231009:2210,0.0,0.0,0.0,13.93,2.21,0.0
20231009:2310,0.0,0.0,0.0,13.6,2.14,0.0
20231010:0010,0.0,0.0,0.0,13.36,2.0,0.0
20231010:0110,0.0,0.0,0.0,13.22,1.93,0.0
20231010:0210,0.0,0.0,0.0,12.87,1.93,0.0
20231010:0310,0.0,0.0,0.0,12.65,1.79,0.0
20231010:0410,0.0,0.0,0.0,12.38,1.79,0.0
20231010:0510,0.0,0.0,0.0,12.17,1.72,0.0
20231010:0610,5515.15,64.97,6.47,11.98,1.59,0.0
20231010:0710,33115.12,291.4,15.36,12.76,1.24,0.0
20231010:0810,60716.51,521.52,23.15,14.41,1.72,0.0
20231010:0910,77410.06,670.93,29.25,15.77,2.14,0.0
20231010:1010,79528.98,698.71,33.02,17.18,1.86,0.0
20231010:1110,91178.72,816.39,33.93,18.62,1.79,0.0
20231010:1210,84833.38,761.1,31.84,19.92,1.66,0.0
20231010:1310,70906.66,631.7,27.06,20.73,1.59,0.0
20231010:1410,51343.74,457.36,20.21,21.13,1.59,0.0
20231010:1510,20763.34,199.43,11.92,20.96,1.38,0.0
20231010:1610,153.79,8.51,2.73,19.9,1.52,0.0
20231010:1710,0.0,0.0,0.0,18.13,2.0,0.0
20231010:1810,0.0,0.0,0.0,16.63,2.07,0.0
20231010:1910,0.0,0.0,0.0,15.59,2.07,0.0
20231010:2010,0.0,0.0,0.0,14.69,2.07,0.0
20231010:2110,0.0,0.0,0.0,14.04,2.07,0.0
20231010:2210,0.0,0.0,0.0,13.53,2.0,0.0
20231010:2310,0.0,0.0,0.0,13.16,2.0,0.0
20231011:0010,0.0,0.0,0.0,12.55,1.93,0.0
20231011:0110,0.0,0.0,0.0,11.9,1.93,0.0
20231011:0210,0.0,0.0,0.0,11.47,1.93,0.0
20231011:0310,0.0,0.0,0.0,11.05,1.93,0.0
20231011:0410,0.0,0.0,0.0,11.05,1.93,0.0
20231011:0510,0.0,0.0,0.0,10.56,1.93,0.0
20231011:0610,11676.8,125.28,6.21,10.38,1.86,0.0
20231011:0710,39396.38,342.65,15.08,12.11,1.79,0.0
20231011:0810,65706.21,566.0,22.84,15.06,1.93,0.0
20231011:0910,81983.95,720.06,28.92,17.73,2.14,0.0
20231011:1010,90962.27,814.46,32.66,20.07,2.28,0.0
20231011:1110,93674.99,845.57,33.55,21.74,2.55,0.0
20231011:1210,85931.28,771.83,31.45,22.85,2.83,0.0
20231011:1310,73949.74,658.05,26.69,23.37,3.17,0.0
20231011:1410,46097.73,411.4,19.85,23.4,3.24,0.0
20231011:1510,22328.32,214.64,11.58,22.75,2.55,0.0
20231011:1610,213.6,9.46,2.4,20.99,2.28,0.0
20231011:1710,0.0,0.0,0.0,19.07,2.34,0.0
20231011:1810,0.0,0.0,0.0,17.8,2.34,0.0
20231011:1910,0.0,0.0,0.0,16.7,2.41,0.0
20231011:2010,0.0,0.0,0.0,16.03,2.48,0.0
20231011:2110,0.0,0.0,0.0,15.59,2.55,0.0
20231011:2210,0.0,0.0,0.0,15.23,2.55,0.0
20231011:2310,0.0,0.0,0.0,14.96,2.62,0.0
20231012:0010,0.0,0.0,0.0,14.81,2.62,0.0
20231012:0110,0.0,0.0,0.0,14.71,2.55,0.0
20231012:0210,0.0,0.0,0.0,14.58,2.55,0.0
20231012:0310,0.0,0.0,0.0,14.41,2.62,0.0
20231012:0410,0.0,0.0,0.0,14.27,2.69,0.0
20231012:0510,0.0,0.0,0.0,14.23,2.62,0.0
20231012:0610,5889.66,69.9,5.95,14.17,2.41,0.0
20231012:0710,5337.15,60.54,14.8,15.26,2.55,0.0
20231012:0810,18665.79,173.3,22.54,17.1,2.21,0.0
20231012:0910,10704.21,107.84,28.58,18.44,2.69,0.0
20231012:1010,24101.2,220.37,32.29,19.24,2.69,0.0
20231012:1110,10853.73,109.73,33.17,19.77,2.62,0.0
20231012:1210,10291.25,105.0,31.07,19.95,2.62,0.0
20231012:1310,5636.19,64.33,26.32,19.73,2.41,0.0
20231012:1410,4199.38,51.08,19.5,18.81,2.48,0.0
20231012:1510,2523.33,35.0,11.24,17.08,2.55,0.0
20231012:1610,0.0,3.78,2.07,15.94,2.48,0.0
20231012:1710,0.0,0.0,0.0,15.27,2.21,0.0
20231012:1810,0.0,0.0,0.0,14.89,2.0,0.0
20231012:1910,0.0,0.0,0.0,15.34,2.0,0.0
20231012:2010,0.0,0.0,0.0,15.29,2.41,0.0
20231012:2110,0.0,0.0,0.0,15.24,2.41,0.0
20231012:2210,0.0,0.0,0.0,15.3,2.34,0.0
20231012:2310,0.0,0.0,0.0,15.13,2.34,0.0
20231013:0010,0.0,0.0,0.0,14.93,2.14,0.0
20231013:0110,0.0,0.0,0.0,14.92,1.79,0.0
20231013:0210,0.0,0.0,0.0,14.62,1.79,0.0
20231013:0310,0.0,0.0,0.0,14.32,1.72,0.0
20231013:0410,0.0,0.0,0.0,14.31,1.66,0.0
20231013:0510,0.0,0.0,0.0,13.97,1.86,0.0
20231013:0610,4096.85,52.08,5.69,13.6,1.93,0.0
20231013:0710,35555.86,313.29,14.53,14.39,2.14,0.0
20231013:0810,62376.9,538.22,22.23,16.07,2.14,0.0
20231013:0910,76285.1,664.82,28.25,17.94,2.55,0.0
20231013:1010,78670.3,693.36,31.93,20.15,2.83,0.0
20231013:1110,90301.54,809.03,32.79,22.0,2.97,0.0
20231013:1210,82590.58,738.95,30.7,23.27,3.1,0.0
20231013:1310,61731.82,548.89,25.95,24.13,3.24,0.0
20231013:1410,19077.33,181.99,19.15,24.38,3.03,0.0
20231013:1510,16199.42,161.15,10.9,23.57,2.41,0.0
20231013:1610,0.0,5.68,1.74,21.63,2.48,0.0
20231013:1710,0.0,0.0,0.0,19.92,2.69,0.0
20231013:1810,0.0,0.0,0.0,18.81,2.83,0.0
20231013:1910,0.0,0.0,0.0,18.19,3.03,0.0
20231013:2010,0.0,0.0,0.0,17.62,3.17,0.0
20231013:2110,0.0,0.0,0.0,17.11,3.17,0.0
20231013:2210,0.0,0.0,0.0,16.72,3.17,0.0
20231013:2310,0.0,0.0,0.0,16.53,3.31,0.0
20231014:0010,0.0,0.0,0.0,16.7,3.72,0.0
20231014:0110,0.0,0.0,0.0,17.15,3.93,0.0
20231014:0210,0.0,0.0,0.0,17.49,3.79,0.0
20231014:0310,0.0,0.0,0.0,17.96,4.0,0.0
20231014:0410,0.0,0.0,0.0,17.97,4.34,0.0
20231014:0510,0.0,0.0,0.0,17.63,4.69,0.0
20231014:0610,1532.22,25.46,5.43,17.19,4.97,0.0
20231014:0710,6587.42,72.14,14.25,17.99,5.52,0.0
20231014:0810,34905.09,304.93,21.93,18.11,5.38,0.0
20231014:0910,27651.23,246.09,27.91,17.77,5.38,0.0
20231014:1010,34090.56,297.27,31.57,16.89,5.86,0.0
20231014:1110,20403.07,186.33,32.42,15.65,3.79,0.0
20231014:1210,8524.06,87.98,30.32,15.15,3.1,0.0
20231014:1310,3547.18,44.46,25.59,15.59,3.03,0.0
20231014:1410,1599.15,25.54,18.8,15.09,2.9,0.0
20231014:1510,1246.0,21.76,10.57,14.38,3.24,0.0
20231014:1610,0.0,0.95,1.42,13.63,3.24,0.0
20231014:1710,0.0,0.0,0.0,12.94,3.38,0.0
20231014:1810,0.0,0.0,0.0,12.45,3.59,0.0
20231014:1910,0.0,0.0,0.0,10.69,3.59,0.0
20231014:2010,0.0,0.0,0.0,10.19,3.38,0.0
20231014:2110,0.0,0.0,0.0,9.91,3.03,0.0
20231014:2210,0.0,0.0,0.0,9.4,2.76,0.0
20231014:2310,0.0,0.0,0.0,8.99,2.62,0.0
20231015:0010,0.0,0.0,0.0,8.55,2.55,0.0
20231015:0110,0.0,0.0,0.0,8.33,2.62,0.0
20231015:0210,0.0,0.0,0.0,7.79,2.55,0.0
20231015:0310,0.0,0.0,0.0,7.53,2.41,0.0
20231015:0410,0.0,0.0,0.0,7.38,2.34,0.0
20231015:0510,0.0,0.0,0.0,7.13,2.34,0.0
20231015:0610,2379.5,33.26,5.18,6.75,2.34,0.0
20231015:0710,16902.88,152.78,13.97,6.74,2.07,0.0
20231015:0810,34850.98,292.24,21.62,7.4,3.17,0.0
20231015:0910,13502.37,125.82,27.58,8.07,3.03,0.0
20231015:1010,81630.8,681.62,31.21,9.15,2.97,0.0
20231015:1110,11396.27,109.73,32.04,10.02,3.24,0.0
20231015:1210,81526.85,681.02,29.95,10.42,3.59,0.0
20231015:1310,11997.2,114.46,25.22,9.86,3.86,0.0
20231015:1410,5956.59,64.33,18.45,9.11,4.48,0.0
20231015:1510,27323.71,243.48,10.23,7.99,4.07,0.0
20231015:1610,0.0,0.0,0.0,7.91,3.45,0.0
20231015:1710,0.0,0.0,0.0,7.46,3.24,0.0
20231015:1810,0.0,0.0,0.0,6.92,2.69,0.0
20231015:1910,0.0,0.0,0.0,5.5,2.28,0.0
20231015:2010,0.0,0.0,0.0,5.04,2.0,0.0
20231015:2110,0.0,0.0,0.0,4.79,1.79,0.0
20231015:2210,0.0,0.0,0.0,4.4,1.72,0.0
20231015:2310,0.0,0.0,0.0,4.02,1.72,0.0
20231016:0010,0.0,0.0,0.0,3.61,1.59,0.0
20231016:0110,0.0,0.0,0.0,3.22,1.45,0.0
20231016:0210,0.0,0.0,0.0,2.51,1.31,0.0
20231016:0310,0.0,0.0,0.0,1.81,1.24,0.0
20231016:0410,0.0,0.0,0.0,1.6,1.03,0.0
20231016:0510,0.0,0.0,0.0,2.16,0.69,0.0
20231016:0610,3829.14,47.74,4.92,2.13,0.28,0.0
20231016:0710,20575.38,179.47,13.69,1.99,0.41,0.0
20231016:0810,24145.34,207.56,21.32,3.81,0.21,0.0
20231016:0910,25936.74,223.2,27.24,5.12,0.28,0.0
20231016:1010,34285.65,291.58,30.85,6.44,0.21,0.0
20231016:1110,79664.26,684.57,31.67,7.61,0.21,0.0
20231016:1210,89791.74,777.41,29.57,8.45,0.55,0.0
20231016:1310,76461.68,649.4,24.86,9.02,1.03,0.0
20231016:1410,53334.5,450.02,18.11,9.12,1.38,0.0
20231016:1510,26003.66,235.28,9.91,8.83,1.66,0.0
20231016:1610,0.0,0.0,0.0,8.15,1.45,0.0
20231016:1710,0.0,0.0,0.0,7.01,1.66,0.0
20231016:1810,0.0,0.0,0.0,6.13,1.72,0.0
20231016:1910,0.0,0.0,0.0,5.3,1.86,0.0
20231016:2010,0.0,0.0,0.0,4.89,1.93,0.0
20231016:2110,0.0,0.0,0.0,4.69,1.93,0.0
20231016:2210,0.0,0.0,0.0,4.55,1.93,0.0
20231016:2310,0.0,0.0,0.0,4.44,2.0,0.0
20231017:0010,0.0,0.0,0.0,4.25,2.14,0.0
20231017:0110,0.0,0.0,0.0,4.11,2.14,0.0
20231017:0210,0.0,0.0,0.0,3.95,2.0,0.0
20231017:0310,0.0,0.0,0.0,3.74,1.93,0.0
20231017:0410,0.0,0.0,0.0,3.57,1.93,0.0
20231017:0510,0.0,0.0,0.0,3.34,1.86,0.0
20231017:0610,1785.7,26.83,4.66,3.31,1.93,0.0
20231017:0710,20791.82,181.36,13.41,3.2,1.79,0.0
20231017:0810,41066.74,339.41,21.02,5.02,1.93,0.0
20231017:0910,42203.09,350.89,26.91,6.83,2.21,0.0
20231017:1010,53797.3,447.4,30.5,8.27,2.28,0.0
20231017:1110,37764.48,319.63,31.3,9.09,2.21,0.0
20231017:1210,30224.4,260.09,29.21,9.56,2.07,0.0
20231017:1310,40965.63,345.55,24.51,9.81,2.14,0.0
20231017:1410,18989.04,170.47,17.77,9.73,2.21,0.0
20231017:1510,23719.57,216.6,9.58,9.55,2.0,0.0
20231017:1610,0.0,0.0,0.0,8.76,1.66,0.0
20231017:1710,0.0,0.0,0.0,7.47,1.93,0.0
20231017:1810,0.0,0.0,0.0,6.54,2.14,0.0
20231017:1910,0.0,0.0,0.0,5.18,2.21,0.0
20231017:2010,0.0,0.0,0.0,4.69,2.21,0.0
20231017:2110,0.0,0.0,0.0,4.34,2.21,0.0
20231017:2210,0.0,0.0,0.0,4.02,2.14,0.0
20231017:2310,0.0,0.0,0.0,3.71,2.14,0.0
20231018:0010,0.0,0.0,0.0,3.46,2.14,0.0
20231018:0110,0.0,0.0,0.0,3.25,2.14,0.0
20231018:0210,0.0,0.0,0.0,3.02,2.07,0.0
20231018:0310,0.0,0.0,0.0,2.83,2.14,0.0
20231018:0410,0.0,0.0,0.0,2.73,2.21,0.0
20231018:0510,0.0,0.0,0.0,2.41,2.28,0.0
20231018:0610,2812.4,38.01,4.4,2.43,2.34,0.0
20231018:0710,18862.3,165.44,13.13,2.47,2.48,0.0
20231018:0810,26049.23,220.91,20.71,4.34,2.55,0.0
20231018:0910,65172.21,534.77,26.58,6.39,2.62,0.0
20231018:1010,75739.71,629.34,30.14,8.16,2.62,0.0
20231018:1110,67322.45,561.8,30.94,9.76,2.76,0.0
20231018:1210,63292.53,529.77,28.84,10.78,2.83,0.0
20231018:1310,33011.17,283.21,24.15,11.58,2.9,0.0
20231018:1410,38213.04,326.13,17.43,11.77,2.97,0.0
20231018:1510,6467.81,69.97,9.26,11.25,2.48,0.0
20231018:1610,0.0,0.0,0.0,9.79,2.55,0.0
20231018:1710,0.0,0.0,0.0,8.53,2.69,0.0
20231018:1810,0.0,0.0,0.0,7.84,2.55,0.0
20231018:1910,0.0,0.0,0.0,7.09,2.14,0.0
20231018:2010,0.0,0.0,0.0,6.65,2.28,0.0
20231018:2110,0.0,0.0,0.0,6.53,2.14,0.0
20231018:2210,0.0,0.0,0.0,6.58,2.07,0.0
20231018:2310,0.0,0.0,0.0,6.67,2.0,0.0
20231019:0010,0.0,0.0,0.0,6.68,2.07,0.0
20231019:0110,0.0,0.0,0.0,6.82,2.07,0.0
20231019:0210,0.0,0.0,0.0,7.01,1.79,0.0
20231019:0310,0.0,0.0,0.0,7.21,1.86,0.0
20231019:0410,0.0,0.0,0.0,7.46,2.14,0.0
20231019:0510,0.0,0.0,0.0,7.73,2.28,0.0
20231019:0610,1297.26,22.41,4.14,7.99,2.34,0.0
20231019:0710,35278.18,303.49,12.85,8.18,1.93,0.0
20231019:0810,48935.76,410.34,20.41,9.08,1.59,0.0
20231019:0910,29697.52,257.39,26.25,11.03,1.66,0.0
20231019:1010,30667.26,267.54,29.79,12.67,1.66,0.0
20231019:1110,14580.34,138.11,30.57,13.91,1.66,0.0
20231019:1210,21931.02,198.74,28.48,14.76,1.66,0.0
20231019:1310,2259.89,32.16,23.8,14.84,1.66,0.0
20231019:1410,2655.76,35.95,17.1,14.44,1.45,0.0
20231019:1510,1798.51,27.43,8.94,13.51,1.66,0.0
20231019:1610,0.0,0.0,0.0,12.44,2.07,0.0
20231019:1710,0.0,0.0,0.0,11.38,2.07,0.0
20231019:1810,0.0,0.0,0.0,10.52,1.93,0.0
20231019:1910,0.0,0.0,0.0,9.95,1.66,0.0
20231019:2010,0.0,0.0,0.0,9.76,1.66,0.0
20231019:2110,0.0,0.0,0.0,9.73,1.59,0.0
20231019:2210,0.0,0.0,0.0,9.54,1.59,0.0
20231019:2310,0.0,0.0,0.0,9.43,1.59,0.0
20231020:0010,0.0,0.0,0.0,9.35,1.72,0.0
20231020:0110,0.0,0.0,0.0,9.56,1.93,0.0
20231020:0210,0.0,0.0,0.0,9.76,2.07,0.0
20231020:0310,0.0,0.0,0.0,9.77,2.34,0.0
20231020:0410,0.0,0.0,0.0,9.83,2.48,0.0
20231020:0510,0.0,0.0,0.0,9.91,2.62,0.0
20231020:0610,52.69,6.62,3.88,9.88,2.69,0.0
20231020:0710,1187.62,20.81,12.57,9.99,3.45,0.0
20231020:0810,16791.81,153.14,20.1,10.67,3.52,0.0
20231020:0910,8445.74,86.08,25.92,11.65,3.1,0.0
20231020:1010,38264.3,328.35,29.44,13.33,2.83,0.0
20231020:1110,6980.45,74.73,30.21,14.9,2.97,0.0
20231020:1210,24424.45,220.75,28.12,17.53,3.03,0.0
20231020:1310,3484.53,44.46,23.46,19.03,3.72,0.0
20231020:1410,20437.25,188.92,16.77,18.98,3.1,0.0
20231020:1510,11789.3,120.03,8.63,18.12,3.03,0.0
20231020:1610,0.0,0.0,0.0,16.79,2.83,0.0
20231020:1710,0.0,0.0,0.0,15.51,2.55,0.0
20231020:1810,0.0,0.0,0.0,14.19,2.0,0.0
20231020:1910,0.0,0.0,0.0,13.48,2.0,0.0
20231020:2010,0.0,0.0,0.0,12.99,1.86,0.0
20231020:2110,0.0,0.0,0.0,12.53,2.07,0.0
20231020:2210,0.0,0.0,0.0,12.1,2.28,0.0
20231020:2310,0.0,0.0,0.0,11.5,2.34,0.0
20231021:0010,0.0,0.0,0.0,10.83,2.41,0.0
20231021:0110,0.0,0.0,0.0,10.45,2.41,0.0
20231021:0210,0.0,0.0,0.0,10.08,2.34,0.0
20231021:0310,0.0,0.0,0.0,9.85,2.34,0.0
20231021:0410,0.0,0.0,0.0,10.39,2.34,0.0
20231021:0510,0.0,0.0,0.0,10.78,2.41,0.0
20231021:0610,1955.15,30.74,3.61,10.37,2.21,0.0
20231021:0710,28451.52,250.64,12.29,11.25,2.48,0.0
20231021:0810,52633.89,447.04,19.8,12.99,2.28,0.0
20231021:0910,45676.22,390.08,25.59,14.46,2.9,0.0
20231021:1010,17424.06,161.95,29.09,15.51,3.31,0.0
20231021:1110,15958.77,150.48,29.85,16.06,2.62,0.0
20231021:1210,35392.1,310.42,27.76,16.46,1.93,0.0
20231021:1310,17731.65,165.43,23.11,16.33,1.38,0.0
20231021:1410,25260.34,227.46,16.44,16.17,1.17,0.0
20231021:1510,6097.57,68.36,8.32,15.77,1.17,0.0
20231021:1610,0.0,0.0,0.0,14.99,1.31,0.0
20231021:1710,0.0,0.0,0.0,13.84,1.17,0.0
20231021:1810,0.0,0.0,0.0,12.44,1.38,0.0
20231021:1910,0.0,0.0,0.0,12.35,2.0,0.0
20231021:2010,0.0,0.0,0.0,12.27,2.14,0.0
20231021:2110,0.0,0.0,0.0,11.95,2.21,0.0
20231021:2210,0.0,0.0,0.0,11.49,2.0,0.0
20231021:2310,0.0,0.0,0.0,11.02,1.93,0.0
20231022:0010,0.0,0.0,0.0,10.59,2.21,0.0
20231022:0110,0.0,0.0,0.0,10.06,2.21,0.0
20231022:0210,0.0,0.0,0.0,9.51,2.21,0.0
20231022:0310,0.0,0.0,0.0,9.19,2.07,0.0
20231022:0410,0.0,0.0,0.0,8.77,2.0,0.0
20231022:0510,0.0,0.0,0.0,8.21,2.0,0.0
20231022:0610,239.23,9.46,3.35,7.71,2.07,0.0
20231022:0710,7822.03,80.05,12.02,8.52,2.0,0.0
20231022:0810,45442.69,382.78,19.5,10.3,2.07,0.0
20231022:0910,82797.06,700.5,25.27,11.94,2.83,0.0
20231022:1010,81872.88,694.52,28.74,13.35,3.38,0.0
20231022:1110,76373.39,648.58,29.49,14.33,3.59,0.0
20231022:1210,37099.47,319.95,27.41,14.98,3.79,0.0
20231022:1310,63921.94,543.02,22.77,15.15,3.52,0.0
20231022:1410,32386.03,282.97,16.12,15.06,3.24,0.0
20231022:1510,21109.38,200.92,8.01,14.58,2.34,0.0
20231022:1610,0.0,0.0,0.0,13.42,1.52,0.0
20231022:1710,0.0,0.0,0.0,11.91,1.24,0.0
20231022:1810,0.0,0.0,0.0,10.81,1.1,0.0
20231022:1910,0.0,0.0,0.0,10.46,1.72,0.0
20231022:2010,0.0,0.0,0.0,9.8,1.59,0.0
20231022:2110,0.0,0.0,0.0,9.76,1.45,0.0
20231022:2210,0.0,0.0,0.0,9.28,1.45,0.0
20231022:2310,0.0,0.0,0.0,8.76,1.45,0.0
20231023:0010,0.0,0.0,0.0,8.35,1.38,0.0
20231023:0110,0.0,0.0,0.0,7.97,1.24,0.0
20231023:0210,0.0,0.0,0.0,7.55,1.03,0.0
20231023:0310,0.0,0.0,0.0,7.15,1.03,0.0
20231023:0410,0.0,0.0,0.0,6.61,1.03,0.0
20231023:0510,0.0,0.0,0.0,5.68,1.38,0.0
20231023:0610,1849.78,29.57,3.09,5.15,1.45,0.0
20231023:0710,35585.76,304.68,11.74,5.81,1.17,0.0
20231023:0810,55846.43,470.98,19.2,9.2,0.97,0.0
20231023:0910,73076.83,624.5,24.94,11.83,1.38,0.0
20231023:1010,59558.8,508.88,28.4,13.71,1.86,0.0
20231023:1110,27128.62,240.75,29.14,14.84,2.21,0.0
20231023:1210,65817.28,565.9,27.06,15.43,2.21,0.0
20231023:1310,29885.49,263.14,22.44,15.62,2.34,0.0
20231023:1410,3447.5,43.52,15.8,15.38,2.34,0.0
20231023:1510,15399.14,150.93,7.71,14.57,2.0,0.0
20231023:1610,0.0,0.0,0.0,13.52,2.28,0.0
20231023:1710,0.0,0.0,0.0,12.99,2.41,0.0
20231023:1810,0.0,0.0,0.0,12.15,2.41,0.0
20231023:1910,0.0,0.0,0.0,11.15,2.55,0.0
20231023:2010,0.0,0.0,0.0,10.8,2.28,0.0
20231023:2110,0.0,0.0,0.0,10.76,1.79,0.0
20231023:2210,0.0,0.0,0.0,10.29,2.0,0.0
20231023:2310,0.0,0.0,0.0,9.88,2.0,0.0
20231024:0010,0.0,0.0,0.0,9.7,2.14,0.0
20231024:0110,0.0,0.0,0.0,9.52,2.14,0.0
20231024:0210,0.0,0.0,0.0,9.33,2.0,0.0
20231024:0310,0.0,0.0,0.0,9.08,2.0,0.0
20231024:0410,0.0,0.0,0.0,8.82,1.86,0.0
20231024:0510,0.0,0.0,0.0,8.64,1.86,0.0
20231024:0610,111.07,7.57,2.83,8.59,1.72,0.0
20231024:0710,4525.47,52.03,11.46,8.68,1.03,0.0
20231024:0810,4378.8,51.08,18.9,10.32,0.76,0.0
20231024:0910,6192.98,67.16,24.62,11.61,0.97,0.0
20231024:1010,5516.58,61.49,28.05,12.3,0.9,0.0
20231024:1110,3077.26,39.73,28.79,12.94,0.55,0.0
20231024:1210,7134.24,75.68,26.71,13.02,0.62,0.0
20231024:1310,4757.58,54.87,22.11,12.52,1.1,0.0
20231024:1410,1171.95,20.81,15.49,12.32,1.38,0.0
20231024:1510,1812.75,27.43,7.41,12.04,1.45,0.0
20231024:1610,0.0,0.0,0.0,11.68,1.52,0.0
20231024:1710,0.0,0.0,0.0,11.43,1.45,0.0
20231024:1810,0.0,0.0,0.0,11.18,1.52,0.0
20231024:1910,0.0,0.0,0.0,10.51,1.45,0.0
20231024:2010,0.0,0.0,0.0,10.41,1.66,0.0
20231024:2110,0.0,0.0,0.0,10.41,1.93,0.0
20231024:2210,0.0,0.0,0.0,10.5,2.07,0.0
20231024:2310,0.0,0.0,0.0,10.47,2.0,0.0
20231025:0010,0.0,0.0,0.0,10.28,2.0,0.0
20231025:0110,0.0,0.0,0.0,10.1,1.79,0.0
20231025:0210,0.0,0.0,0.0,9.92,1.38,0.0
20231025:0310,0.0,0.0,0.0,9.66,1.31,0.0
20231025:0410,0.0,0.0,0.0,9.41,1.24,0.0
20231025:0510,0.0,0.0,0.0,9.13,0.76,0.0
20231025:0610,804.56,17.55,2.58,8.88,0.62,0.0
